sample	bin	completeness_checkm2	contamination_checkm2	genome_size	contig_n50	is_circular	n_contigs	bakta_trna_all	bakta_trna_uniq	bakta_16s	bakta_23s	bakta_5s	bakta_16s_len	bakta_23s_len	bakta_5s_len	barrnap_16s	barrnap_23s	barrnap_5s	barrnap_16s_len	barrnap_23s_len	barrnap_5s_len	custom_trna_uniq	ssu_16s_len	ssu_23s_len	ssu_5s_len	operon	mimag	sample_barcode	classification	domain	phylum	class	order	family	genus	species	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	batch_id
NP-DON200000002MP	NP-DON200000002MP.bin.2.41	75.28	7.21	2562514	70681	FALSE	50	46	20	3	3	3	1531	2894	118	3	3	3	1528	2882	100	21	1531	2894	118	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia_A	s__Blautia_A sp900066355	GCA_900066355.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355	98.09	0.851	GCA_900066355.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355	98.09	0.851	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_014297355.1, s__Blautia_A intestinalis, 95.0, 95.4, 0.8; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 95.0, 0.8; GCA_934371915.1, s__Blautia_A sp934371915, 95.0, 93.97, 0.77; GCF_025147765.1, s__Blautia_A obeum, 95.0, 84.26, 0.306; GCA_963622815.1, s__Blautia_A sp963622815, 95.0, 84.12, 0.222; GCF_934424005.1, s__Blautia_A sp934424005, 95.25, 83.15, 0.275; GCF_018918125.1, s__Blautia_A sp018918125, 95.0, 82.99, 0.252; GCA_963597235.1, s__Blautia_A sp963597235, 95.0, 82.82, 0.229; GCA_934378195.1, s__Blautia_A sp934378195, 95.0, 82.71, 0.244; GCF_040096655.1, s__Blautia_A intestinihominis, 95.0, 82.46, 0.196; GCF_934424575.1, s__Blautia_A sp934424575, 95.0, 82.21, 0.177; GCF_934372025.1, s__Blautia_A sp934372025, 95.0, 82.08, 0.219; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 81.19, 0.18	61.6	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.43	81.79	1.51	2443635	111381	FALSE	29	43	18	4	3	4	1536	2893	118	4	3	4	1533	2884	99	17	1536	2893	118	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter faecis	GCA_001312505.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	97.45	0.809	GCA_001312505.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	97.45	0.809	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_934309345.1, s__Mediterraneibacter sp934309345, 95.0, 93.92, 0.713	83.48	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.44	81.59	1.43	2363332	62547	FALSE	57	26	13	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Butyribacter	s__Butyribacter sp003529475	GCF_003478335.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	98.06	0.917	GCF_003478335.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	98.06	0.917	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	58.68	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.49	82.11	0.14	2284767	219692	FALSE	16	60	21	5	5	5	1514	2835	117	5	5	5	1512	2831	111	21	1514	2835	117	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	d__Bacteria	p__Bacillota	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium prausnitzii_F	GCF_002549775.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	98.16	0.902	GCF_002549775.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	98.16	0.902	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 88.53, 0.46; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 88.36, 0.549; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 88.14, 0.514; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 87.94, 0.517; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 87.62, 0.43; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 87.34, 0.472; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 87.05, 0.352; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 87.0, 0.431; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 86.95, 0.378; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 86.9, 0.544; GCA_963656875.1, s__Faecalibacterium sp963656875, 95.0, 86.88, 0.483; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 86.74, 0.442; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 86.5, 0.426; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 86.31, 0.318; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 86.1, 0.412; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 86.03, 0.356; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 85.97, 0.395; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 85.97, 0.362; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 85.95, 0.314; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 85.9, 0.374; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 85.75, 0.368; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 85.75, 0.366; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 85.74, 0.348; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 85.73, 0.362; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 85.71, 0.394; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 85.7, 0.313; GCA_963612415.1, s__Faecalibacterium sp963612415, 95.0, 85.7, 0.216; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 85.66, 0.385; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 85.65, 0.309; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 85.53, 0.381; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 85.5, 0.317; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 85.49, 0.382; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 85.44, 0.355; GCF_040096515.1, s__Faecalibacterium tardum, 95.0, 85.4, 0.384; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 84.76, 0.338; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 84.76, 0.333; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 84.74, 0.246; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 84.43, 0.311; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.28, 0.163; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 84.23, 0.283; GCF_023347275.1, s__Faecalibacterium butyricigenerans, 95.0, 84.16, 0.29; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 84.15, 0.288; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 84.07, 0.274; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 84.05, 0.311; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 84.02, 0.265; GCF_020687245.1, s__Faecalibacterium longum, 95.36, 83.65, 0.285; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 83.55, 0.276; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 83.54, 0.269; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 82.56, 0.214; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 82.48, 0.21; GCA_963660925.1, s__Faecalibacterium sp963660925, 95.0, 82.45, 0.195; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 80.95, 0.161	74.25	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.52	78.8	2.55	2730858	216803	FALSE	27	55	21	6	6	6	1535	2892	118	6	6	6	1532	2887	100	22	1535	2892	118	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia intestinalis	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Oliverpabstia	s__Oliverpabstia intestinalis	GCF_009696065.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia intestinalis	97.8	0.799	GCF_009696065.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia intestinalis	97.8	0.799	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019421285.1, s__Oliverpabstia tarda, 95.0, 96.95, 0.463; GCA_934359255.1, s__Oliverpabstia sp934359255, 95.0, 94.13, 0.755; GCF_004123145.1, s__Oliverpabstia faecicola, 95.0, 92.78, 0.707	77.18	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.53	82.82	2.7	2895494	154785	FALSE	28	45	20	4	4	4	1534	2889	118	4	4	2	1530	2885	100	20	1534	2889	118	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Roseburia	s__Roseburia hominis	GCF_000225345.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.16	0.84	GCF_000225345.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	98.16	0.84	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902781225.1, s__Roseburia sp902781225, 95.0, 95.04, 0.75	68.47	11	N/A	Genome has more than 10.8% of markers with multiple hits	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.55	88.01	0.02	2283238	133893	FALSE	28	64	19	3	3	3	1513	2835	117	3	3	3	1511	2831	112	20	1513	2835	117	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	d__Bacteria	p__Bacillota	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium prausnitzii_I	GCF_003287495.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	98.5	0.853	GCF_003287495.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	98.5	0.853	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 86.56, 0.441; GCA_963612415.1, s__Faecalibacterium sp963612415, 95.0, 85.64, 0.237; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 85.07, 0.33; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 84.86, 0.339; GCF_020687245.1, s__Faecalibacterium longum, 95.36, 84.76, 0.374; GCF_023347275.1, s__Faecalibacterium butyricigenerans, 95.0, 84.57, 0.344; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 84.42, 0.292; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.38, 0.2; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.33, 0.186; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 84.3, 0.295; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 84.07, 0.345; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 84.04, 0.343; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 84.02, 0.299; GCF_036632915.2, s__Faecalibacterium taiwanense, 95.0, 83.79, 0.275; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 83.74, 0.189; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 83.68, 0.258; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 83.62, 0.199; GCF_023347535.1, s__Faecalibacterium wellingii, 95.0, 83.54, 0.254; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.44, 0.225; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.4, 0.204; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 83.35, 0.287; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 83.35, 0.201; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 83.34, 0.224; GCA_963654645.1, s__Faecalibacterium sp963654645, 95.0, 83.28, 0.157; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.25, 0.205; GCA_963646665.1, s__Faecalibacterium sp963646665, 95.0, 83.17, 0.198; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 83.15, 0.249; GCF_040096515.1, s__Faecalibacterium tardum, 95.0, 83.14, 0.256; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 83.14, 0.233; GCF_040096575.1, s__Faecalibacterium intestinale, 95.0, 83.13, 0.242; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.02, 0.227; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 83.01, 0.176; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.0, 0.209; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 82.94, 0.217; GCA_963660925.1, s__Faecalibacterium sp963660925, 95.0, 82.89, 0.247; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 82.89, 0.203; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 82.85, 0.197; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 82.77, 0.211; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 82.74, 0.223; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 82.71, 0.231; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 82.7, 0.251; GCA_963615785.1, s__Faecalibacterium sp963615785, 95.0, 82.64, 0.228; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 82.56, 0.249; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 82.53, 0.184; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.43, 0.217; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.38, 0.212; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 82.35, 0.217; GCA_963656875.1, s__Faecalibacterium sp963656875, 95.0, 82.22, 0.182; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 82.18, 0.154; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.16, 0.205; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 81.69, 0.18; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.45, 0.176; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 81.36, 0.191; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 80.93, 0.213; GCA_963599235.1, s__Faecalibacterium sp963599235, 95.0, 80.15, 0.17	72.16	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.58	81.32	3.65	2518352	149137	FALSE	20	42	19	4	4	4	1535	2901	118	4	4	1	1532	2890	98	19	1535	2901	118	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D hominis	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Dorea_D	s__Dorea_D hominis	GCF_014287705.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D hominis	98.47	0.877	GCF_014287705.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D hominis	98.47	0.877	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_030538915.1, s__Dorea_D sp030538915, 95.0, 83.09, 0.214	63.6	11	N/A	Genome has more than 10.8% of markers with multiple hits	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.59	56.03	2.24	1995362	45405	FALSE	58	40	20	1	1	3	1516	2831	117	1	1	3	1513	2827	111	17	1516	2831	117	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	d__Bacteria	p__Bacillota	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Negativibacillus	s__Negativibacillus sp000435195	GCA_000435195.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	98.12	0.853	GCA_000435195.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp000435195	98.12	0.853	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902490335.1, s__Negativibacillus sp902490335, 95.0, 93.79, 0.877	47.8	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.60	93.51	2.21	2624580	193789	FALSE	35	44	20	3	3	3	1532	2096	118	3	3	0	1530	2092	0	21	1532	2096	118	1	HQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospira	s__Lachnospira rogosae	GCF_040096455.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	98.92	0.883	GCF_040096455.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	98.92	0.883	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000436475.1, s__Lachnospira sp000436475, 95.0, 84.16, 0.163	84.47	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.74	85.07	1.95	2671882	107884	FALSE	33	61	22	3	2	3	1533	2888	118	3	2	0	1530	2879	0	21	1533	2888	118	1	MQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Bariatricus	s__Bariatricus comes	GCF_025149785.1	95.02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	99.14	0.875	GCF_025149785.1	95.02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__Bariatricus comes	99.14	0.875	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013300725.1, s__Bariatricus comes_A, 95.0, 94.67, 0.763; GCA_934320645.1, s__Bariatricus sp934320645, 95.0, 92.96, 0.657	83.28	11	N/A	N/A	batch_redo
NP-DON200000002MP	NP-DON200000002MP.bin.2.77	93.12	2.23	3121529	139411	FALSE	28	58	21	5	5	5	1535	2891	118	5	5	5	1532	2881	100	22	1535	2891	118	1	HQ	NP-DON200000002MP	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	d__Bacteria	p__Bacillota	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Fusicatenibacter	s__Fusicatenibacter saccharivorans	GCF_027667425.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.66	0.806	GCF_027667425.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	97.66	0.806	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900772675.1, s__Fusicatenibacter sp900772675, 95.0, 90.66, 0.538; GCA_963596755.1, s__Fusicatenibacter sp963596755, 95.0, 89.11, 0.472; GCA_963661155.1, s__Fusicatenibacter massiliensis_A, 95.0, 88.43, 0.449	83.42	11	N/A	N/A	batch_redo
