run_accession	study_accession	sample_accession	tax_id	scientific_name	library_name	fastq_ftp	submitted_ftp	sample_alias	sample_title
ERR15681990	PRJEB98069	SAMEA120295134	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681990/ERR15681990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681990/ERR15681990_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681990/DoBa00000020MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681990/DoBa00000020MP_R2_NonHuman_Combined.fastq.gz	DoBa00000020MP_HP	DoBa00000020MP
ERR15824672	PRJEB98069	SAMEA120295567	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/072/ERR15824672/ERR15824672.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15824672/2023-03-10_np_MP026_barcode06_NonHuman.fastq.gz	RASK00000072MP_HP	RASK00000072MP
ERR15681992	PRJEB98069	SAMEA120295197	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/092/ERR15681992/ERR15681992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/092/ERR15681992/ERR15681992_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681992/PaPr00000019MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681992/PaPr00000019MP_R2_NonHuman_Combined.fastq.gz	PaPr00000019MP_HP	PaPr00000019MP
ERR15824675	PRJEB98069	SAMEA120295117	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/075/ERR15824675/ERR15824675.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15824675/2023-03-10_np_MP026_barcode14_NonHuman.fastq.gz	ASYM00000047MP_HP	ASYM00000047MP
ERR15681996	PRJEB98069	SAMEA120295321	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15681996/ERR15681996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15681996/ERR15681996_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681996/PaPr00000101MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681996/PaPr00000101MP_R2_NonHuman_Combined.fastq.gz	PaPr00000101MP_HP	PaPr00000101MP
ERR15824678	PRJEB98069	SAMEA120295100	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/078/ERR15824678/ERR15824678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15824678/2023-02-01_np_MP025_barcode01_NonHuman.fastq.gz	ASYM00000030MP_HP	ASYM00000030MP
ERR15681997	PRJEB98069	SAMEA120295482	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681997/ERR15681997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681997/ERR15681997_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681997/PAPR00000262MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681997/PAPR00000262MP_R2_NonHuman_Combined.fastq.gz	PAPR00000262MP_HP	PAPR00000262MP
ERR15681999	PRJEB98069	SAMEA120295227	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/099/ERR15681999/ERR15681999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/099/ERR15681999/ERR15681999_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681999/PaOp00000013MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681999/PaOp00000013MP_R2_NonHuman_Combined.fastq.gz	PaOp00000013MP_HP	PaOp00000013MP
ERR15824682	PRJEB98069	SAMEA120295080	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/082/ERR15824682/ERR15824682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15824682/2023-01-16_np_MP021_barcode01_NonHuman.fastq.gz	ASYM00000010MP_HP	ASYM00000010MP
ERR15682002	PRJEB98069	SAMEA120295284	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15682002/ERR15682002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15682002/ERR15682002_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682002/PaPr00000069MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682002/PaPr00000069MP_R2_NonHuman_Combined.fastq.gz	PaPr00000069MP_HP	PaPr00000069MP
ERR15824690	PRJEB98069	SAMEA120295169	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/090/ERR15824690/ERR15824690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15824690/2023-02-01_np_MP025_barcode12_NonHuman.fastq.gz	DON100000001MP_HP	DON100000001MP
ERR15682006	PRJEB98069	SAMEA120295547	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15682006/ERR15682006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/006/ERR15682006/ERR15682006_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682006/RASK00000052MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682006/RASK00000052MP_R2_NonHuman_Combined.fastq.gz	RASK00000052MP_HP	RASK00000052MP
ERR15682008	PRJEB98069	SAMEA120295443	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15682008/ERR15682008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/008/ERR15682008/ERR15682008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682008/PaPr00000227MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682008/PaPr00000227MP_R2_NonHuman_Combined.fastq.gz	PaPr00000227MP_HP	PaPr00000227MP
ERR15824693	PRJEB98069	SAMEA120295532	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/093/ERR15824693/ERR15824693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15824693/2023-05-18_np_MP030_barcode13_NonHuman.fastq.gz	RASK00000037MP_HP	RASK00000037MP
ERR15682011	PRJEB98069	SAMEA120295546	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/011/ERR15682011/ERR15682011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/011/ERR15682011/ERR15682011_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682011/RASK00000051MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682011/RASK00000051MP_R2_NonHuman_Combined.fastq.gz	RASK00000051MP_HP	RASK00000051MP
ERR15682012	PRJEB98069	SAMEA120295387	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15682012/ERR15682012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/012/ERR15682012/ERR15682012_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682012/PaOp00000061MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682012/PaOp00000061MP_R2_NonHuman_Combined.fastq.gz	PaOp00000061MP_HP	PaOp00000061MP
ERR15824699	PRJEB98069	SAMEA120295564	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/099/ERR15824699/ERR15824699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15824699/2023-05-18_np_MP029_barcode08_NonHuman.fastq.gz	RASK00000069MP_HP	RASK00000069MP
ERR15682014	PRJEB98069	SAMEA120295219	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/014/ERR15682014/ERR15682014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/014/ERR15682014/ERR15682014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682014/PaPr00000027MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682014/PaPr00000027MP_R2_NonHuman_Combined.fastq.gz	PaPr00000027MP_HP	PaPr00000027MP
ERR15825508	PRJEB98069	SAMEA120295512	408170	human gut metagenome	RASK00000016MP_pod5_NBD24_5kHz_400bps		ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825508/RASK00000016MP_R10.4.1_5kHz_NBD114.24.tar.gz	RASK00000016MP_HP	RASK00000016MP
ERR15682018	PRJEB98069	SAMEA120295210	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/018/ERR15682018/ERR15682018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/018/ERR15682018/ERR15682018_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682018/PaOp00000037MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682018/PaOp00000037MP_R2_NonHuman_Combined.fastq.gz	PaOp00000037MP_HP	PaOp00000037MP
ERR15825512	PRJEB98069	SAMEA120295547	408170	human gut metagenome	RASK00000052MP_pod5_NBD24_5kHz_400bps		ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825512/RASK00000052MP_R10.4.1_5kHz_NBD114.24.tar.gz	RASK00000052MP_HP	RASK00000052MP
ERR15682020	PRJEB98069	SAMEA120295576	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/020/ERR15682020/ERR15682020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/020/ERR15682020/ERR15682020_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682020/RASK00000081MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682020/RASK00000081MP_R2_NonHuman_Combined.fastq.gz	RASK00000081MP_HP	RASK00000081MP
ERR15682021	PRJEB98069	SAMEA120295566	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/021/ERR15682021/ERR15682021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/021/ERR15682021/ERR15682021_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682021/RASK00000071MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682021/RASK00000071MP_R2_NonHuman_Combined.fastq.gz	RASK00000071MP_HP	RASK00000071MP
ERR15825523	PRJEB98069	SAMEA120295556	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/023/ERR15825523/ERR15825523.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825523/2023-01-16_np_MP021_barcode06_NonHuman.fastq.gz	RASK00000061MP_HP	RASK00000061MP
ERR15682030	PRJEB98069	SAMEA120295481	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/030/ERR15682030/ERR15682030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/030/ERR15682030/ERR15682030_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682030/PaPr00000268MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682030/PaPr00000268MP_R2_NonHuman_Combined.fastq.gz	PaPr00000268MP_HP	PaPr00000268MP
ERR15825524	PRJEB98069	SAMEA120295520	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/024/ERR15825524/ERR15825524.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825524/2023-02-01_np_MP025_barcode18_NonHuman.fastq.gz	RASK00000024MP_HP	RASK00000024MP
ERR15682033	PRJEB98069	SAMEA120295313	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/033/ERR15682033/ERR15682033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/033/ERR15682033/ERR15682033_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682033/FMTP00000006MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682033/FMTP00000006MP_R2_NonHuman_Combined.fastq.gz	FMTP00000006MP_HP	FMTP00000006MP
ERR15825525	PRJEB98069	SAMEA120295584	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/025/ERR15825525/ERR15825525.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825525/2023-03-10_np_MP026_barcode10_NonHuman.fastq.gz	RASK00000090MP_HP	RASK00000090MP
ERR15682034	PRJEB98069	SAMEA120295361	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/034/ERR15682034/ERR15682034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/034/ERR15682034/ERR15682034_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682034/PaPr00000160MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682034/PaPr00000160MP_R2_NonHuman_Combined.fastq.gz	PaPr00000160MP_HP	PaPr00000160MP
ERR15825527	PRJEB98069	SAMEA120295116	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/027/ERR15825527/ERR15825527.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825527/2023-03-10_np_MP026_barcode07_NonHuman.fastq.gz	ASYM00000046MP_HP	ASYM00000046MP
ERR15682035	PRJEB98069	SAMEA120295464	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15682035/ERR15682035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15682035/ERR15682035_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682035/PaPr00000266MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682035/PaPr00000266MP_R2_NonHuman_Combined.fastq.gz	PaPr00000266MP_HP	PaPr00000266MP
ERR15825533	PRJEB98069	SAMEA120295514	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/033/ERR15825533/ERR15825533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825533/2023-02-01_np_MP025_barcode13_NonHuman.fastq.gz	RASK00000018MP_HP	RASK00000018MP
ERR15682038	PRJEB98069	SAMEA120295520	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15682038/ERR15682038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15682038/ERR15682038_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682038/RASK00000024MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682038/RASK00000024MP_R2_NonHuman_Combined.fastq.gz	RASK00000024MP_HP	RASK00000024MP
ERR15825536	PRJEB98069	SAMEA120295107	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/036/ERR15825536/ERR15825536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825536/2023-03-10_np_MP026_barcode01_NonHuman.fastq.gz	ASYM00000037MP_HP	ASYM00000037MP
ERR15682039	PRJEB98069	SAMEA120295266	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/039/ERR15682039/ERR15682039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/039/ERR15682039/ERR15682039_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682039/PaPr00000062MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682039/PaPr00000062MP_R2_NonHuman_Combined.fastq.gz	PaPr00000062MP_HP	PaPr00000062MP
ERR15825546	PRJEB98069	SAMEA120295101	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/046/ERR15825546/ERR15825546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825546/2023-02-01_np_MP025_barcode15_NonHuman.fastq.gz	ASYM00000031MP_HP	ASYM00000031MP
ERR15682041	PRJEB98069	SAMEA120295089	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/041/ERR15682041/ERR15682041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/041/ERR15682041/ERR15682041_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682041/ASYM00000019MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682041/ASYM00000019MP_R2_NonHuman_Combined.fastq.gz	ASYM00000019MP_HP	ASYM00000019MP
ERR15825548	PRJEB98069	SAMEA120295083	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/048/ERR15825548/ERR15825548.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825548/2023-03-10_np_MP026_barcode16_NonHuman.fastq.gz	ASYM00000013MP_HP	ASYM00000013MP
ERR15682042	PRJEB98069	SAMEA120295216	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/042/ERR15682042/ERR15682042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/042/ERR15682042/ERR15682042_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682042/PaPr00000028MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682042/PaPr00000028MP_R2_NonHuman_Combined.fastq.gz	PaPr00000028MP_HP	PaPr00000028MP
ERR15825555	PRJEB98069	SAMEA120295561	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/055/ERR15825555/ERR15825555.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825555/2023-02-01_np_MP025_barcode17_NonHuman.fastq.gz	RASK00000066MP_HP	RASK00000066MP
ERR15682043	PRJEB98069	SAMEA120295108	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/043/ERR15682043/ERR15682043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/043/ERR15682043/ERR15682043_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682043/ASYM00000038MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682043/ASYM00000038MP_R2_NonHuman_Combined.fastq.gz	ASYM00000038MP_HP	ASYM00000038MP
ERR15825556	PRJEB98069	SAMEA120295529	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/056/ERR15825556/ERR15825556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15825556/2023-04-11_np_MP027_barcode01_NonHuman.fastq.gz	RASK00000034MP_HP	RASK00000034MP
ERR15682044	PRJEB98069	SAMEA120295584	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/044/ERR15682044/ERR15682044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/044/ERR15682044/ERR15682044_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682044/RASK00000090MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682044/RASK00000090MP_R2_NonHuman_Combined.fastq.gz	RASK00000090MP_HP	RASK00000090MP
ERR15826174	PRJEB98069	SAMEA120295554	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/074/ERR15826174/ERR15826174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15826174/2023-02-01_np_MP025_barcode10_NonHuman.fastq.gz	RASK00000059MP_HP	RASK00000059MP
ERR15682045	PRJEB98069	SAMEA120295305	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/045/ERR15682045/ERR15682045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/045/ERR15682045/ERR15682045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682045/PaPr00000086MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682045/PaPr00000086MP_R2_NonHuman_Combined.fastq.gz	PaPr00000086MP_HP	PaPr00000086MP
ERR15826178	PRJEB98069	SAMEA120295568	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/078/ERR15826178/ERR15826178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15826178/2023-05-18_np_MP030_barcode12_NonHuman.fastq.gz	RASK00000073MP_HP	RASK00000073MP
ERR15682055	PRJEB98069	SAMEA120295489	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15682055/ERR15682055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15682055/ERR15682055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682055/PAOP00000089MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682055/PAOP00000089MP_R2_NonHuman_Combined.fastq.gz	PAOP00000089MP_HP	PAOP00000089MP
ERR15826180	PRJEB98069	SAMEA120295090	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/080/ERR15826180/ERR15826180.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15826180/2023-05-18_np_MP029_barcode04_NonHuman.fastq.gz	ASYM00000020MP_HP	ASYM00000020MP
ERR15682065	PRJEB98069	SAMEA120295136	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/065/ERR15682065/ERR15682065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/065/ERR15682065/ERR15682065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682065/DoBa00000024MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682065/DoBa00000024MP_R2_NonHuman_Combined.fastq.gz	DoBa00000024MP_HP	DoBa00000024MP
ERR15826182	PRJEB98069	SAMEA120295528	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/082/ERR15826182/ERR15826182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15826182/2023-02-01_np_MP025_barcode03_NonHuman.fastq.gz	RASK00000033MP_HP	RASK00000033MP
ERR15682066	PRJEB98069	SAMEA120295445	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15682066/ERR15682066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15682066/ERR15682066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682066/PaPr00000225MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682066/PaPr00000225MP_R2_NonHuman_Combined.fastq.gz	PaPr00000225MP_HP	PaPr00000225MP
ERR15682068	PRJEB98069	SAMEA120295115	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/068/ERR15682068/ERR15682068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/068/ERR15682068/ERR15682068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682068/ASYM00000045MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682068/ASYM00000045MP_R2_NonHuman_Combined.fastq.gz	ASYM00000045MP_HP	ASYM00000045MP
ERR15826294	PRJEB98069	SAMEA120295509	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/094/ERR15826294/ERR15826294.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15826294/2023-04-17_np_MP028_barcode04_NonHuman.fastq.gz	RASK00000013MP_HP	RASK00000013MP
ERR15682069	PRJEB98069	SAMEA120295471	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15682069/ERR15682069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/069/ERR15682069/ERR15682069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682069/PaPr00000233MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682069/PaPr00000233MP_R2_NonHuman_Combined.fastq.gz	PaPr00000233MP_HP	PaPr00000233MP
ERR15682073	PRJEB98069	SAMEA120295342	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15682073/ERR15682073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15682073/ERR15682073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682073/PaPr00000133MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682073/PaPr00000133MP_R2_NonHuman_Combined.fastq.gz	PaPr00000133MP_HP	PaPr00000133MP
ERR15682077	PRJEB98069	SAMEA120295146	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15682077/ERR15682077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15682077/ERR15682077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682077/DoBa00000046MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15682077/DoBa00000046MP_R2_NonHuman_Combined.fastq.gz	DoBa00000046MP_HP	DoBa00000046MP
